request_id,trip_time,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
5113,4.66666666667,-73.9971542358,40.7333259583,-74.0054855347,40.7398986816
5114,11.5,-73.9280700684,40.6977272034,-73.9585266113,40.6790084839
5115,8.18333333333,-73.9820404053,40.761341095,-73.9691925049,40.761013031
5116,7.55,-73.9737319946,40.7647438049,-73.972114563,40.7856369019
5117,8.61666666667,-74.0045852661,40.7423782349,-73.9909744263,40.7504119873
5118,24.4666666667,-73.789932251,40.6466293335,-74.0027313232,40.7183609009
5119,19.35,-73.9813766479,40.7412223816,-73.9546051025,40.820438385
5120,2.93333333333,-73.9220352173,40.7672233582,-73.9349517822,40.7752609253
5121,7.95,-73.9906616211,40.7346992493,-73.975227356,40.7453422546
5122,21.35,-73.9998779297,40.7386474609,-73.9581375122,40.6706047058
5123,19.25,-73.9810638428,40.7376670837,-73.9768371582,40.6830635071
5124,13.7,-73.9610519409,40.7188987732,-73.9695205688,40.6759109497
5125,9.25,-73.9886398315,40.7310180664,-73.9979858398,40.7407836914
5126,8.48333333333,-73.9198608398,40.7580184937,-73.9047698975,40.7455444336
5127,14.55,-73.9273605347,40.8183135986,-73.8817749023,40.8446655273
5128,6.3,-73.9822463989,40.7754745483,-73.962387085,40.7946166992
5129,7.66666666667,-73.8405380249,40.7183685303,-73.815536499,40.7106056213
5130,16.6666666667,-73.9891891479,40.7546539307,-73.9551010132,40.7801055908
5131,5.35,-73.9571533203,40.7182922363,-73.9676132202,40.7099876404
5132,13.3666666667,-73.9764709473,40.7547492981,-73.9830551147,40.7834129333
5133,10.7,-73.9900512695,40.7141151428,-73.9488983154,40.7114830017
5134,18.9333333333,-73.9575881958,40.7222251892,-73.9785995483,40.7449569702
5135,15.2833333333,-74.0026168823,40.728729248,-73.9594116211,40.7714958191
5136,13.15,-73.9892730713,40.7479019165,-74.0347366333,40.7404289246
5137,92.2166666667,-73.9811477661,40.5753593445,-73.9814529419,40.5767021179
5138,11.8666666667,-73.9871749878,40.7389640808,-73.9548950195,40.7338218689
5139,10.8166666667,-73.9862289429,40.7568588257,-73.9717788696,40.7621803284
5140,17.2666666667,-74.0079345703,40.7241744995,-73.9671554565,40.767490387
5141,25.3166666667,-73.9971694946,40.736831665,-73.9493484497,40.8228034973
5142,10.5,-73.894241333,40.7467308044,-73.9166030884,40.780380249
5143,17.3833333333,-73.9735336304,40.7528915405,-73.9618377686,40.710269928
5144,26.0333333333,-73.7819976807,40.6447410583,-74.001739502,40.716960907
5145,12.05,-73.9610290527,40.7189941406,-73.9648513794,40.683177948
5146,18.6833333333,-73.9947433472,40.7247657776,-73.9288024902,40.7001266479
5147,2.93333333333,-73.9727249146,40.7530860901,-73.9669723511,40.7608451843
5148,9.25,-73.9990921021,40.7281303406,-73.9773712158,40.749294281
5149,10.4,-73.9752044678,40.7552337646,-73.9499053955,40.7804832458
5150,34.4833333333,-73.9832305908,40.7622299194,-74.3575668335,40.7163887024
5151,3.81666666667,-73.9470672607,40.8084030151,-73.9572372437,40.8019065857
5152,16.25,-74.0018386841,40.715461731,-73.9942703247,40.7613983154
5153,28.45,-73.985748291,40.7468528748,-74.0357818604,40.725063324
5154,7.51666666667,-73.8898468018,40.7471847534,-73.9130706787,40.7676620483
5155,9.13333333333,-73.9877929688,40.7383155823,-73.9806594849,40.7640647888
5156,5.6,-73.9541320801,40.7902107239,-73.9461746216,40.780506134
5157,20.3666666667,-73.9976730347,40.7562942505,-73.9920883179,40.7196464539
5158,2.51666666667,-73.9346084595,40.7622680664,-73.9415283203,40.7551078796
5159,20.3833333333,-73.9828948975,40.7419395447,-73.9641799927,40.6776351929
5160,3.63333333333,-73.9190216064,40.7429695129,-73.9073562622,40.7369384766
5161,5.65,-73.9822006226,40.7406768799,-73.9850845337,40.7445983887
5162,5.8,-73.9712142944,40.7512435913,-73.9901580811,40.7287788391
5163,19.9666666667,-73.9928817749,40.7530784607,-73.8626708984,40.7374000549
5164,13.9166666667,-73.8908691406,40.7466430664,-73.8794403076,40.7154655457
5165,7.21666666667,-73.9567718506,40.7809562683,-73.9822006226,40.7849082947
5166,7.81666666667,-73.9802398682,40.7836990356,-73.9849472046,40.7595405579
5167,8.46666666667,-73.9903717041,40.7161903381,-73.9415512085,40.7250404358
5168,24.7166666667,-73.9992980957,40.738910675,-73.9150009155,40.7758865356
5169,9.35,-73.9900512695,40.7194671631,-74.0076293945,40.7106361389
5170,14.85,-73.9992446899,40.7174453735,-74.0211334229,40.6286506653
5171,10.9333333333,-73.9916534424,40.7499389648,-73.9872512817,40.7223815918
5172,16.5833333333,-73.9838409424,40.7381477356,-73.9475097656,40.809425354
5173,5.08333333333,-73.9925765991,40.7197723389,-73.9620666504,40.7133026123
5174,5.45,-73.9266815186,40.8201751709,-73.9290542603,40.8360481262
5175,5.95,-73.9907608032,40.7181625366,-73.9752960205,40.7248954773
5176,4.8,-73.9740447998,40.7516021729,-73.9574661255,40.7703742981
5177,16.3666666667,-74.0102005005,40.709148407,-73.9587020874,40.7725715637
5178,29.3166666667,-73.9800033569,40.7608604431,-74.0162963867,40.6221847534
5179,39.0666666667,-73.9574966431,40.7293434143,-73.9180831909,40.7036514282
5180,26.8666666667,-73.9822006226,40.768535614,-73.9200897217,40.7046394348
5181,6.26666666667,-73.9861068726,40.762260437,-73.9802856445,40.7803764343
5182,17.0,-74.0051116943,40.7201728821,-73.9799804688,40.6451568604
5183,10.6666666667,-73.9985809326,40.7297134399,-73.9917144775,40.754535675
5184,11.7,-73.9198760986,40.7579612732,-73.9033508301,40.7456817627
5185,8.9,-73.9720993042,40.7580490112,-73.9523010254,40.7771492004
5186,18.0166666667,-73.9613723755,40.7715110779,-73.8894577026,40.8473091125
5187,5.53333333333,-73.9854812622,40.7597007751,-73.9830169678,40.7649993896
5188,10.6,-73.9794387817,40.7529220581,-73.9762878418,40.785736084
5189,2.88333333333,-73.9936141968,40.7620544434,-73.9833450317,40.7758789062
5190,23.15,-73.9811248779,40.7536659241,-73.9085693359,40.8839530945
5191,5.6,-73.9542999268,40.7641334534,-73.9646835327,40.774066925
5192,8.01666666667,-74.0073928833,40.7413368225,-74.0036773682,40.7592163086
5193,13.2833333333,-74.0006484985,40.7346725464,-73.9874267578,40.7472229004
5194,4.36666666667,-74.0039367676,40.7200813293,-73.9985427856,40.7196617126
5195,4.45,-73.9745101929,40.7533493042,-73.9834289551,40.7380981445
5196,7.56666666667,-74.0056381226,40.7256088257,-74.00415802,40.7428016663
5197,7.13333333333,-73.955368042,40.6908798218,-73.9533615112,40.7160110474
5198,10.7666666667,-73.981552124,40.7582588196,-73.9710083008,40.7885093689
5199,23.8,-73.9917907715,40.727104187,-73.9865875244,40.6730918884
5200,5.13333333333,-73.9719924927,40.7537956238,-73.9558792114,40.7760429382
5201,19.4166666667,-73.8729324341,40.773979187,-73.9688415527,40.7883682251
5202,13.15,-73.9446868896,40.7793807983,-73.9485092163,40.8342781067
5203,28.6833333333,-73.980255127,40.676815033,-73.9441757202,40.7896194458
5204,12.2666666667,-74.0062484741,40.7170982361,-73.975227356,40.765007019
5205,5.55,-73.9732818604,40.7549552917,-73.961227417,40.7605438232
5206,16.8166666667,-74.0070724487,40.7286491394,-73.9638824463,40.7694396973
5207,13.65,-73.9859466553,40.7608032227,-74.0030822754,40.7336082458
5208,12.2666666667,-73.9878692627,40.7699508667,-73.9957199097,40.7333106995
5209,8.26666666667,-73.9398574829,40.7081794739,-73.9460601807,40.7273483276
5210,18.3333333333,-73.9755401611,40.7920761108,-73.9732894897,40.7487678528
5211,9.16666666667,-73.9866485596,40.7614517212,-73.9728088379,40.792930603
5212,30.1666666667,-73.9124984741,40.7531890869,-73.9111099243,40.8446311951
5213,19.75,-74.0000839233,40.7347564697,-73.9442749023,40.7026672363
5214,3.68333333333,-73.9838180542,40.7271499634,-73.9883499146,40.7329063416
5215,37.7666666667,-73.789276123,40.644618988,-73.9781646729,40.6634063721
5216,7.51666666667,-73.9982910156,40.6913948059,-74.0138702393,40.7048187256
5217,20.2666666667,-73.9877319336,40.7556800842,-73.9557037354,40.7175102234
5218,30.6833333333,-73.9909362793,40.7337417603,-73.8647689819,40.7309684753
5219,10.4666666667,-73.9824905396,40.7679862976,-73.9577026367,40.7616386414
5220,5.26666666667,-73.8877105713,40.747177124,-73.8751525879,40.7486038208
5221,3.53333333333,-73.9740219116,40.7430114746,-73.9811706543,40.741268158
5222,33.7,-73.9561309814,40.7786903381,-73.8939361572,40.884727478
5223,5.18333333333,-73.9562683105,40.7718200684,-73.9727325439,40.7563209534
5224,10.4166666667,-73.9933853149,40.7575683594,-74.0045852661,40.7214393616
5225,29.6833333333,-73.9958953857,40.7441368103,-73.900138855,40.7326011658
5226,8.51666666667,-74.0026092529,40.734336853,-73.9850997925,40.7476005554
5227,15.7666666667,-73.95703125,40.8020935059,-73.9217910767,40.8402862549
5228,10.45,-73.9602584839,40.7730903625,-73.9621887207,40.8023490906
5229,8.03333333333,-73.9887924194,40.6929626465,-73.9931869507,40.6829147339
5230,4.2,-73.9554290771,40.7689170837,-73.9573822021,40.7811126709
5231,20.7333333333,-73.9652862549,40.7103919983,-73.9199752808,40.6905136108
5232,33.65,-73.7819671631,40.6446685791,-73.979850769,40.6935081482
5233,6.56666666667,-73.971824646,40.7819519043,-73.9588928223,40.7637329102
5234,4.71666666667,-73.9210357666,40.7666931152,-73.9119033813,40.7649612427
5235,3.26666666667,-73.9862823486,40.7620201111,-73.9765472412,40.7764701843
5236,7.1,-73.9933853149,40.7519416809,-73.9993286133,40.7611274719
5237,7.71666666667,-74.0062332153,40.7193069458,-73.9943084717,40.7212524414
5238,13.8166666667,-73.9858703613,40.7466888428,-74.0043029785,40.722618103
5239,7.26666666667,-73.9985733032,40.7212486267,-73.9912872314,40.7499694824
5240,4.08333333333,-73.9911117554,40.7499008179,-73.9792633057,40.7445487976
5241,8.78333333333,-73.8914794922,40.7466430664,-73.8681945801,40.7640380859
5242,9.8,-73.9910507202,40.7337417603,-73.9903182983,40.7146492004
5243,21.6833333333,-73.9866104126,40.7615203857,-73.9159622192,40.7472686768
5244,20.5666666667,-73.8734970093,40.7739906311,-73.9980926514,40.6779098511
5245,17.1833333333,-73.8729019165,40.7740097046,-73.8165435791,40.7135810852
5246,24.6833333333,-73.7865066528,40.652721405,-73.9558792114,40.6684799194
5247,15.9166666667,-73.7894210815,40.6465606689,-73.88697052,40.6690216064
5248,15.6,-73.9897766113,40.7417182922,-73.9613723755,40.711391449
5249,15.1,-73.9850692749,40.7389984131,-73.9212799072,40.7452011108
5250,21.6666666667,-73.7820892334,40.6446685791,-73.947593689,40.7131881714
5251,13.8,-73.9899597168,40.7570381165,-73.9584197998,40.8114814758
5252,16.7166666667,-73.789855957,40.643913269,-73.8748779297,40.7377471924
5253,8.21666666667,-73.9858856201,40.7567062378,-73.9966506958,40.7323493958
5254,5.05,-73.9938659668,40.7514915466,-73.9996337891,40.7629737854
5255,4.2,-74.0038146973,40.7296638489,-73.9928894043,40.733997345
5256,16.4666666667,-73.9934921265,40.7246017456,-73.9834747314,40.6746139526
5257,2.4,-73.9728012085,40.7585716248,-73.9750671387,40.7523918152
5258,2.93333333333,-73.9501190186,40.7840423584,-73.9435348511,40.7995223999
5259,8.93333333333,-74.0029678345,40.7285194397,-74.0075912476,40.7408370972
5260,11.6,-73.9900283813,40.7325744629,-74.0075683594,40.7409706116
5261,6.83333333333,-73.986907959,40.7444915771,-73.9738006592,40.74376297
5262,26.0333333333,-73.7897415161,40.6440238953,-73.9591293335,40.5839614868
5263,10.8,-73.9881896973,40.7213096619,-74.0078582764,40.7056999207
5264,3.08333333333,-73.978477478,40.7370414734,-73.9679870605,40.7522315979
5265,8.36666666667,-73.9880142212,40.7599983215,-73.966003418,40.7582206726
5266,6.48333333333,-73.9911804199,40.7349014282,-73.9768371582,40.724029541
5267,29.8833333333,-73.781036377,40.6450538635,-73.974822998,40.7867240906
5268,4.11666666667,-73.9152069092,40.7636680603,-73.9204940796,40.7565193176
5269,21.8166666667,-73.9787216187,40.76222229,-73.9004592896,40.7421073914
5270,18.5166666667,-74.0058135986,40.7400512695,-73.979888916,40.7664222717
5271,5.41666666667,-73.9569320679,40.8024597168,-73.9715957642,40.790435791
5272,11.2833333333,-73.9746017456,40.7575111389,-73.9898376465,40.7624511719
5273,23.05,-73.7898025513,40.6469650269,-73.9563217163,40.7133979797
5274,8.33333333333,-73.9879455566,40.7439041138,-73.9962768555,40.7220115662
5275,13.4166666667,-73.9542312622,40.7072601318,-74.000289917,40.7340507507
5276,4.85,-73.9216766357,40.7666931152,-73.8891677856,40.7652435303
5277,16.5,-73.9744110107,40.6863288879,-73.966796875,40.7533798218
5278,12.0833333333,-73.9839401245,40.7269592285,-73.9779129028,40.7546615601
5279,14.0333333333,-73.9458389282,40.808013916,-73.9944000244,40.7625541687
5280,18.9666666667,-74.0016937256,40.7337493896,-73.9568405151,40.7121696472
5281,8.4,-74.0037155151,40.7419891357,-73.9851913452,40.7569274902
5282,12.3166666667,-74.0059356689,40.740146637,-73.9873275757,40.7220001221
5283,9.73333333333,-74.0011062622,40.7292098999,-73.9912261963,40.6999206543
5284,20.8666666667,-74.0076293945,40.7051506042,-73.9940109253,40.7591285706
5285,22.5333333333,-73.7903671265,40.6438598633,-73.9591064453,40.7436904907
5286,7.23333333333,-73.9629440308,40.7172164917,-73.941986084,40.7163276672
5287,8.16666666667,-73.9874343872,40.7383003235,-73.9698181152,40.760433197
5288,10.8166666667,-73.8915405273,40.7465667725,-73.8678359985,40.7379112244
5289,30.55,-73.9831466675,40.7662391663,-73.9376678467,40.6967697144
5290,7.33333333333,-73.9445419312,40.8239555359,-73.9351196289,40.8108558655
5291,10.85,-73.9968566895,40.7239227295,-73.9832382202,40.7559623718
5292,5.0,-73.9886398315,40.6963844299,-74.0026321411,40.7105751038
5293,9.75,-73.9909896851,40.7280387878,-73.9643249512,40.7546691895
5294,3.75,-73.9925231934,40.7380523682,-73.9970245361,40.7464065552
5295,23.5333333333,-73.7821273804,40.6446304321,-73.9446334839,40.7144622803
5296,5.6,-73.9910430908,40.7278633118,-73.9983291626,40.7373352051
5297,10.2166666667,-73.9862060547,40.7415618896,-73.9825439453,40.7233390808
5298,8.03333333333,-73.9909439087,40.7346916199,-73.982093811,40.7574462891
5299,22.3166666667,-73.8731613159,40.7740707397,-74.003944397,40.7209701538
5300,7.61666666667,-73.9850692749,40.763671875,-73.9945144653,40.7507019043
5301,16.5833333333,-73.9852294922,40.7602005005,-74.0084533691,40.7164382935
5302,12.1666666667,-73.9802322388,40.7657089233,-73.9777374268,40.7920608521
5303,10.5,-73.9644851685,40.6830253601,-73.9933547974,40.700378418
5304,6.58333333333,-73.9671401978,40.7632255554,-73.9874572754,40.7497177124
5305,15.2166666667,-74.0042800903,40.7308959961,-73.9840774536,40.6971206665
5306,18.3,-73.9898223877,40.7206268311,-73.9735488892,40.7828712463
5307,17.6666666667,-73.9525375366,40.7140731812,-73.9377670288,40.6839065552
5308,16.8333333333,-73.9821166992,40.7564544678,-73.987411499,40.7333564758
5309,4.23333333333,-73.9094848633,40.7131385803,-73.9397964478,40.7139511108
5310,7.4,-73.9796981812,40.7524299622,-73.9541702271,40.7788696289
5311,10.45,-73.9796447754,40.7521095276,-74.0046386719,40.7228317261
5312,2.71666666667,-73.9916687012,40.7498550415,-74.0019378662,40.7394981384
5313,7.88333333333,-73.9815368652,40.7787818909,-73.9519119263,40.8129196167
5314,1.11666666667,-73.9872512817,40.7556304932,-73.9918136597,40.7494697571
5315,8.3,-73.8908996582,40.7465629578,-73.8775787354,40.7594528198
5316,35.5333333333,-73.9794845581,40.759552002,-73.9381256104,40.6256446838
5317,15.2833333333,-74.0019607544,40.7304992676,-73.9623184204,40.7630805969
5318,10.2333333333,-73.8621063232,40.7303924561,-73.8734359741,40.7563896179
5319,3.45,-73.9604797363,40.7617721558,-73.9472961426,40.777797699
5320,15.3333333333,-73.9514694214,40.8252296448,-73.948059082,40.7898025513
5321,5.83333333333,-73.9940032959,40.7434806824,-74.0030899048,40.7493133545
5322,17.2833333333,-73.9590988159,40.7088394165,-73.9548568726,40.7699699402
5323,7.76666666667,-73.8902664185,40.8545188904,-73.8929290771,40.8676185608
5324,29.85,-73.9892196655,40.729259491,-73.9467773438,40.6491088867
5325,1.85,-74.0034790039,40.7417831421,-73.9951095581,40.7396812439
5326,27.9333333333,-73.9892349243,40.7301177979,-74.0176391602,40.7081832886
5327,4.8,-73.950592041,40.7794532776,-73.9362258911,40.7950325012
5328,11.4833333333,-73.9874572754,40.6919631958,-73.9487380981,40.6652793884
5329,6.58333333333,-73.9986114502,40.7606201172,-73.9895935059,40.7488517761
5330,6.1,-73.9256362915,40.6916007996,-73.9406967163,40.6999473572
5331,27.65,-73.990234375,40.7517204285,-73.9187011719,40.866607666
5332,10.2,-73.9856719971,40.723110199,-73.9548416138,40.7204780579
5333,20.4166666667,-73.9898300171,40.7671165466,-73.9897384644,40.7189178467
5334,6.73333333333,-73.9560623169,40.6504478455,-73.9257965088,40.6556282043
5335,8.85,-73.9929962158,40.7196655273,-73.9478988647,40.7172851562
5336,23.5833333333,-73.789100647,40.6468315125,-73.9790649414,40.7462310791
5337,3.75,-73.9524154663,40.803150177,-73.9505004883,40.7950935364
5338,4.86666666667,-73.9761810303,40.7556304932,-73.9803009033,40.7485084534
5339,5.55,-74.0103302002,40.7188835144,-74.0066299438,40.710319519
5340,5.76666666667,-73.8445510864,40.7215309143,-73.8430099487,40.7100334167
5341,10.1666666667,-73.9462738037,40.6316757202,-73.9606704712,40.6608009338
5342,17.35,-73.9109725952,40.7446022034,-73.9807815552,40.7645263672
5343,1.96666666667,-73.9902267456,40.76171875,-73.9938583374,40.7522087097
5344,18.75,-73.9930267334,40.7476806641,-73.9590072632,40.7167015076
5345,29.8,-73.7896499634,40.6468200684,-74.0040817261,40.7335281372
5346,14.85,-73.9733810425,40.7638435364,-73.9566116333,40.8027305603
5347,14.6666666667,-73.9356994629,40.6973609924,-73.9587402344,40.650592804
5348,14.3333333333,-73.9915313721,40.7389030457,-73.9931488037,40.6877861023
5349,22.9,-73.990562439,40.7542686462,-73.9738464355,40.6855163574
5350,3.66666666667,-73.974357605,40.7565078735,-73.9868621826,40.7485542297
5351,16.0,-73.9670333862,40.759021759,-74.0083007812,40.7365837097
5352,16.7333333333,-73.9622116089,40.7197036743,-74.004776001,40.6825561523
5353,4.5,-73.9712524414,40.7574539185,-73.985206604,40.7388916016
5354,18.9,-73.9745864868,40.7647972107,-73.8580322266,40.7267456055
5355,8.43333333333,-73.9427337646,40.692363739,-73.9608612061,40.6795425415
5356,7.38333333333,-73.9751815796,40.7522354126,-73.9936904907,40.7370223999
5357,13.5833333333,-73.9771728516,40.7846107483,-73.937171936,40.840839386
5358,7.53333333333,-73.9950027466,40.7254562378,-73.9813842773,40.7356681824
5359,31.4333333333,-73.9908218384,40.7364654541,-73.9433746338,40.6288566589
5360,8.1,-73.9746017456,40.6863594055,-73.9497146606,40.6783561707
5361,34.8333333333,-73.9996032715,40.7580795288,-73.9580383301,40.634601593
5362,8.65,-73.9832611084,40.7463035583,-73.987991333,40.762348175
5363,9.65,-73.9852218628,40.7580375671,-73.9744796753,40.7535629272
5364,4.18333333333,-73.9889907837,40.7418251038,-73.9806213379,40.7386322021
5365,13.35,-73.9581604004,40.7218132019,-73.9893417358,40.6886711121
5366,12.3333333333,-73.9568862915,40.7173156738,-73.9302444458,40.701007843
5367,26.9,-74.0027160645,40.7308616638,-73.9203338623,40.7614936829
5368,20.6666666667,-74.0036315918,40.7253952026,-73.9314880371,40.6973457336
5369,7.41666666667,-73.9670562744,40.7569084167,-73.984992981,40.7132110596
5370,5.4,-73.9582595825,40.7126045227,-73.9440689087,40.7159805298
5371,12.55,-73.7766876221,40.6453704834,-73.8342590332,40.7177009583
5372,20.6333333333,-73.9381103516,40.8180084229,-73.976852417,40.7859191895
5373,3.61666666667,-73.8438110352,40.709400177,-73.8285903931,40.7037239075
5374,1.2,-73.9549713135,40.6710586548,-73.9625778198,40.6725769043
5375,17.25,-74.0004882812,40.7314987183,-73.9450836182,40.7071495056
5376,2.73333333333,-73.9845504761,40.728061676,-73.9923324585,40.7306747437
5377,23.7166666667,-74.0110473633,40.702960968,-73.9486999512,40.7966690063
5378,5.7,-73.9867172241,40.7412033081,-74.0037384033,40.748210907
5379,5.66666666667,-73.9989852905,40.7394523621,-73.9931182861,40.7486915588
5380,1.38333333333,-73.9705505371,40.7520904541,-73.9702453613,40.7491912842
5381,2.06666666667,-73.9521026611,40.7900619507,-73.9479370117,40.7986030579
5382,25.4166666667,-73.986869812,40.7559814453,-73.9794921875,40.6779098511
5383,4.33333333333,-73.9959945679,40.7500991821,-74.0034790039,40.7506980896
5384,31.3166666667,-73.7825317383,40.6444206238,-73.9937286377,40.7587890625
5385,10.4666666667,-74.003364563,40.7498588562,-73.9864044189,40.7302093506
5386,28.8666666667,-73.7822723389,40.6444892883,-73.9523620605,40.8030738831
5387,7.8,-73.9909362793,40.7454109192,-73.9814300537,40.7699432373
5388,4.78333333333,-73.9801712036,40.7755203247,-73.965927124,40.7624397278
5389,44.2166666667,-73.988067627,40.7647399902,-73.9574966431,40.6313591003
5390,8.6,-73.9662857056,40.7113380432,-73.9898834229,40.7025527954
5391,31.4166666667,-73.9932098389,40.7241973877,-73.9388046265,40.8493881226
5392,10.4333333333,-73.9832000732,40.7611923218,-73.9635696411,40.7618026733
5393,16.7,-73.9460601807,40.7502479553,-73.8951034546,40.7481994629
5394,7.38333333333,-73.9833831787,40.7263183594,-74.0007400513,40.727481842
5395,10.3333333333,-73.9249420166,40.7617416382,-73.8961486816,40.7682189941
5396,9.7,-73.9746017456,40.7649993896,-73.9785919189,40.7410316467
5397,5.01666666667,-73.9888458252,40.7635498047,-74.0062408447,40.7437896729
5398,12.7833333333,-73.9398040771,40.6927604675,-73.9162979126,40.6965408325
5399,8.05,-73.9821395874,40.7762260437,-73.9864425659,40.7501106262
5400,6.31666666667,-73.9953384399,40.7393302917,-73.9932174683,40.7628822327
5401,1.18333333333,-73.986831665,40.7613601685,-73.9831314087,40.766368866
5402,2.76666666667,-73.9869918823,40.7381057739,-73.9816665649,40.736831665
5403,14.3833333333,-73.940246582,40.8406486511,-73.9806137085,40.7650184631
5404,17.15,-74.0081253052,40.725894928,-73.9550170898,40.734916687
5405,10.6333333333,-73.9582824707,40.7215690613,-73.9564819336,40.7472114563
5406,8.06666666667,-73.9951629639,40.7498817444,-74.0017852783,40.7326202393
5407,17.6666666667,-73.9691009521,40.7906112671,-74.0014953613,40.732208252
5408,10.9,-73.9803924561,40.7830314636,-73.9535522461,40.7848587036
5409,7.81666666667,-73.9887695312,40.6930503845,-73.9932403564,40.6825408936
5410,1.73333333333,-73.8299179077,40.7136726379,-73.8230667114,40.7144737244
5411,25.0,-73.9859848022,40.7572517395,-73.9503860474,40.7068443298
5412,14.25,-73.9525756836,40.81042099,-73.9160232544,40.8219223022
5413,4.03333333333,-73.9842071533,40.7434082031,-73.9907913208,40.750869751
5414,8.6,-73.9473800659,40.7760009766,-73.9758682251,40.7906684875
5415,20.35,-73.9294586182,40.7029342651,-73.9846115112,40.73670578
5416,11.7,-73.9794692993,40.7594261169,-73.9996566772,40.7376670837
5417,3.48333333333,-73.9767150879,40.7502288818,-73.9764785767,40.7566375732
5418,8.55,-73.9356689453,40.795753479,-73.9393157959,40.8512191772
5419,5.18333333333,-73.9780883789,40.7523460388,-73.9643325806,40.7548065186
5420,3.4,-73.9639663696,40.7678260803,-73.9555435181,40.7659263611
5421,25.9333333333,-73.9784317017,40.7246017456,-73.9404830933,40.8438034058
5422,3.85,-73.9937362671,40.7565193176,-74.0051574707,40.7406806946
5423,10.3833333333,-73.9899902344,40.7143516541,-73.9443511963,40.7143363953
5424,2.26666666667,-73.9859924316,40.7227363586,-73.991355896,40.719669342
5425,3.43333333333,-73.9800796509,40.7391204834,-73.9889907837,40.7269210815
5426,18.5666666667,-73.9954605103,40.6793403625,-73.9160308838,40.770236969
5427,13.6,-73.9574813843,40.7658538818,-73.9245300293,40.7616004944
5428,14.4166666667,-73.9821472168,40.7770080566,-74.0044174194,40.7387771606
5429,13.95,-74.0142211914,40.7142486572,-73.9865036011,40.7393112183
5430,4.4,-73.9511642456,40.7244224548,-73.9516830444,40.7139701843
5431,6.9,-73.8908843994,40.746925354,-73.8855056763,40.7592468262
5432,26.5166666667,-73.7815933228,40.6448402405,-73.9493637085,40.8085289001
5433,4.38333333333,-73.9098052979,40.7755432129,-73.9212722778,40.7670516968
5434,5.95,-73.9370040894,40.7980766296,-73.9269485474,40.8075561523
5435,11.75,-73.9753723145,40.7553787231,-73.9906692505,40.7574806213
5436,2.15,-73.866569519,40.7706069946,-73.8671264648,40.7688560486
5437,4.86666666667,-73.991394043,40.7447624207,-73.985206604,40.7578697205
5438,6.01666666667,-73.9842681885,40.7615013123,-73.9703369141,40.7560958862
5439,3.61666666667,-73.9739837646,40.762462616,-73.9815750122,40.7667694092
5440,15.9666666667,-73.9867248535,40.7298698425,-73.9631347656,40.6850547791
5441,17.0166666667,-74.0051727295,40.729511261,-73.9485855103,40.784828186
5442,13.0333333333,-73.9897384644,40.7343406677,-73.9530487061,40.7758598328
5443,9.66666666667,-73.9915847778,40.7498016357,-73.978187561,40.7294197083
5444,22.3833333333,-73.9860076904,40.7231407166,-73.9656677246,40.6870994568
5445,5.01666666667,-73.9581451416,40.7135467529,-73.9414367676,40.7220230103
5446,2.61666666667,-73.9853439331,40.7356987,-73.9887542725,40.7370109558
5447,21.2333333333,-73.9967956543,40.7372703552,-73.9006576538,40.753868103
5448,2.98333333333,-73.874671936,40.7590637207,-73.8759841919,40.7701148987
5449,20.0,-73.9644241333,40.7156867981,-73.9539108276,40.7745513916
5450,25.4333333333,-73.9231262207,40.7066688538,-73.9600524902,40.6449699402
5451,9.83333333333,-74.005531311,40.7389411926,-74.0161437988,40.7111854553
5452,4.71666666667,-73.971206665,40.7551002502,-73.9544754028,40.7671813965
5453,26.4,-73.7896575928,40.6470146179,-73.9973297119,40.7191505432
5454,17.55,-73.9889602661,40.7269897461,-73.8932647705,40.7450485229
5455,2.51666666667,-73.994178772,40.7198486328,-73.9918212891,40.7261199951
5456,32.5833333333,-73.781036377,40.6450004578,-73.9858627319,40.7586097717
5457,8.33333333333,-73.9852371216,40.7482299805,-73.9885101318,40.7587585449
5458,8.85,-74.0059509277,40.7401008606,-73.988067627,40.7646598816
5459,5.53333333333,-73.9764099121,40.7947807312,-73.9638519287,40.8038787842
5460,19.2833333333,-73.9868469238,40.7450942993,-73.8627243042,40.7496414185
5461,4.65,-73.9587478638,40.7168884277,-73.9454650879,40.7254676819
5462,22.0833333333,-73.981552124,40.7252502441,-73.9748764038,40.6686782837
5463,6.25,-73.9491424561,40.7969932556,-73.9760818481,40.7914657593
5464,5.75,-74.0040435791,40.7208251953,-74.0054092407,40.7281723022
5465,28.1,-73.9579772949,40.7217979431,-73.7845001221,40.6663627625
5466,14.0,-73.9669799805,40.6742782593,-73.9825515747,40.6876296997
5467,8.2,-73.9723968506,40.75,-74.0039901733,40.7076301575
5468,6.76666666667,-74.0104370117,40.7187461853,-73.9999542236,40.7305679321
5469,8.71666666667,-73.991645813,40.7698059082,-73.9734191895,40.7903366089
5470,4.86666666667,-73.9847259521,40.769317627,-73.9969024658,40.7602348328
5471,10.6833333333,-74.0034332275,40.7434654236,-73.9950790405,40.7206230164
5472,3.33333333333,-73.9254150391,40.7617263794,-73.917175293,40.7611579895
5473,25.8166666667,-73.9868392944,40.7665481567,-73.9785766602,40.6841888428
5474,14.3166666667,-73.9878311157,40.7437934875,-74.0072479248,40.7052383423
